Source_File,Source_Row_Number,Record_ID,Year,Quarter,City,Area_Name,State,Zone,City_Tier,Population,Area_sq_km,EV_Registrations,Charging_Stations,Fast_Chargers,Office_Count,IT_Parks,Road_Length_km,Shopping_Malls,Parking_Lots,Metro_Stations,Bus_Stops,Hospitals
ev_area_level_15k.csv,3927,3926,2024,Q2,Vadodara,Vadodara - Logistics Belt,Gujarat,,,2399760,420,1545,56,15,100,1,822,1,73,0,72,2
ev_area_level_15k.csv,3903,3902,2024,Q2,Vadodara,Vadodara - Medical District,Gujarat,,,2399760,420,1404,49,13,100,1,587,1,71,0,57,2
ev_area_level_15k.csv,3951,3950,2024,Q2,Vadodara,Vadodara - Old City Core,Gujarat,,,2399760,420,1264,43,11,84,1,411,1,63,0,72,2
ev_area_level_15k.csv,3939,3938,2024,Q2,Vadodara,Vadodara - Peri-Urban Growth,Gujarat,,,2399760,420,1053,34,9,67,1,470,1,54,0,115,4
ev_area_level_15k.csv,3819,3818,2024,Q2,Vadodara,Vadodara - Railway Catchment,Gujarat,,,2399760,420,1404,49,13,100,1,617,1,71,0,72,2
ev_area_level_15k.csv,3855,3854,2024,Q2,Vadodara,Vadodara - Residential Core,Gujarat,,,2399760,420,1404,49,13,91,1,529,1,67,0,229,7
ev_area_level_15k.csv,3867,3866,2024,Q2,Vadodara,Vadodara - Residential Fringe,Gujarat,,,2399760,420,1193,39,10,76,1,499,1,59,0,172,5
ev_area_level_15k.csv,3891,3890,2024,Q2,Vadodara,Vadodara - Transit Hub,Gujarat,,,2399760,420,1474,52,14,105,1,587,1,73,0,72,2
ev_area_level_15k.csv,1827,1826,2024,Q2,Vijayawada,Vijayawada - Airport Corridor,Andhra Pradesh,,,2199780,230,1459,53,14,91,1,436,1,68,0,79,2
ev_area_level_15k.csv,1851,1850,2024,Q2,Vijayawada,Vijayawada - Bus Terminal Zone,Andhra Pradesh,,,2199780,230,1260,43,11,83,1,312,1,62,0,66,2
ev_area_level_15k.csv,1803,1802,2024,Q2,Vijayawada,Vijayawada - CBD,Andhra Pradesh,,,2199780,230,1658,63,16,99,1,405,1,74,0,92,3
ev_area_level_15k.csv,1899,1898,2024,Q2,Vijayawada,Vijayawada - Commercial Market,Andhra Pradesh,,,2199780,230,1525,56,15,91,1,327,1,69,0,105,3
ev_area_level_15k.csv,1935,1934,2024,Q2,Vijayawada,Vijayawada - Education Cluster,Andhra Pradesh,,,2199780,230,1260,43,11,83,1,281,1,62,0,66,2
ev_area_level_15k.csv,1815,1814,2024,Q2,Vijayawada,Vijayawada - IT Corridor,Andhra Pradesh,,,2199780,230,1989,81,21,120,1,421,1,87,0,118,4
ev_area_level_15k.csv,1863,1862,2024,Q2,Vijayawada,Vijayawada - Industrial Estate,Andhra Pradesh,,,2199780,230,1591,59,15,95,1,468,1,72,0,131,4
ev_area_level_15k.csv,1947,1946,2024,Q2,Vijayawada,Vijayawada - Logistics Belt,Andhra Pradesh,,,2199780,230,1459,53,14,87,1,436,1,67,0,66,2
ev_area_level_15k.csv,1923,1922,2024,Q2,Vijayawada,Vijayawada - Medical District,Andhra Pradesh,,,2199780,230,1326,46,12,87,1,312,1,65,0,53,2
ev_area_level_15k.csv,1971,1970,2024,Q2,Vijayawada,Vijayawada - Old City Core,Andhra Pradesh,,,2199780,230,1194,40,10,73,1,218,1,58,0,66,2
ev_area_level_15k.csv,1959,1958,2024,Q2,Vijayawada,Vijayawada - Peri-Urban Growth,Andhra Pradesh,,,2199780,230,995,32,8,58,1,249,1,50,0,105,3
ev_area_level_15k.csv,1839,1838,2024,Q2,Vijayawada,Vijayawada - Railway Catchment,Andhra Pradesh,,,2199780,230,1326,46,12,87,1,327,1,65,0,66,2
ev_area_level_15k.csv,1875,1874,2024,Q2,Vijayawada,Vijayawada - Residential Core,Andhra Pradesh,,,2199780,230,1326,46,12,79,1,281,1,62,0,210,6
ev_area_level_15k.csv,1887,1886,2024,Q2,Vijayawada,Vijayawada - Residential Fringe,Andhra Pradesh,,,2199780,230,1127,37,10,66,1,265,1,54,0,158,5
ev_area_level_15k.csv,1911,1910,2024,Q2,Vijayawada,Vijayawada - Transit Hub,Andhra Pradesh,,,2199780,230,1393,49,13,91,1,312,1,67,0,66,2
ev_area_level_15k.csv,1107,1106,2024,Q2,Visakhapatnam,Visakhapatnam - Airport Corridor,Andhra Pradesh,,,2399760,270,24269,874,227,117,5,670,2,442,0,86,3
ev_area_level_15k.csv,1131,1130,2024,Q2,Visakhapatnam,Visakhapatnam - Bus Terminal Zone,Andhra Pradesh,,,2399760,270,20959,718,187,106,5,479,2,388,0,72,2
ev_area_level_15k.csv,1083,1082,2024,Q2,Visakhapatnam,Visakhapatnam - CBD,Andhra Pradesh,,,2399760,270,27578,1041,271,127,5,622,2,497,0,100,3
ev_area_level_15k.csv,1179,1178,2024,Q2,Visakhapatnam,Visakhapatnam - Commercial Market,Andhra Pradesh,,,2399760,270,25372,928,241,117,5,503,2,459,0,115,4
ev_area_level_15k.csv,1215,1214,2024,Q2,Visakhapatnam,Visakhapatnam - Education Cluster,Andhra Pradesh,,,2399760,270,20959,718,187,106,5,431,2,388,0,72,2
ev_area_level_15k.csv,1095,1094,2024,Q2,Visakhapatnam,Visakhapatnam - IT Corridor,Andhra Pradesh,,,2399760,270,33094,1345,350,154,5,646,2,591,0,129,4
ev_area_level_15k.csv,1143,1142,2024,Q2,Visakhapatnam,Visakhapatnam - Industrial Estate,Andhra Pradesh,,,2399760,270,26475,984,256,122,5,718,2,478,0,143,4
ev_area_level_15k.csv,1227,1226,2024,Q2,Visakhapatnam,Visakhapatnam - Logistics Belt,Andhra Pradesh,,,2399760,270,24269,874,227,112,5,670,1,427,0,72,2
ev_area_level_15k.csv,1203,1202,2024,Q2,Visakhapatnam,Visakhapatnam - Medical District,Andhra Pradesh,,,2399760,270,22063,769,200,112,5,479,2,407,0,57,2
ev_area_level_15k.csv,1251,1250,2024,Q2,Visakhapatnam,Visakhapatnam - Old City Core,Andhra Pradesh,,,2399760,270,19856,669,174,93,5,335,1,352,0,72,2
ev_area_level_15k.csv,1239,1238,2024,Q2,Visakhapatnam,Visakhapatnam - Peri-Urban Growth,Andhra Pradesh,,,2399760,270,16547,528,137,74,5,383,1,294,0,115,4
ev_area_level_15k.csv,1119,1118,2024,Q2,Visakhapatnam,Visakhapatnam - Railway Catchment,Andhra Pradesh,,,2399760,270,22063,769,200,112,5,503,2,407,0,72,2
ev_area_level_15k.csv,1155,1154,2024,Q2,Visakhapatnam,Visakhapatnam - Residential Core,Andhra Pradesh,,,2399760,270,22063,769,200,101,5,431,2,403,0,229,7
ev_area_level_15k.csv,1167,1166,2024,Q2,Visakhapatnam,Visakhapatnam - Residential Fringe,Andhra Pradesh,,,2399760,270,18753,621,161,85,5,407,1,332,0,172,5
ev_area_level_15k.csv,1191,1190,2024,Q2,Visakhapatnam,Visakhapatnam - Transit Hub,Andhra Pradesh,,,2399760,270,23166,820,213,117,5,479,2,425,0,72,2
ev_area_level_15k.csv,6507,6506,2024,Q2,Warangal,Warangal - Airport Corridor,Telangana,,,799920,406,520,19,5,79,0,527,0,36,0,29,1
ev_area_level_15k.csv,6531,6530,2024,Q2,Warangal,Warangal - Bus Terminal Zone,Telangana,,,799920,406,449,15,4,72,0,376,0,32,0,24,1
ev_area_level_15k.csv,6483,6482,2024,Q2,Warangal,Warangal - CBD,Telangana,,,799920,406,590,22,6,86,0,489,0,39,0,33,1
ev_area_level_15k.csv,6579,6578,2024,Q2,Warangal,Warangal - Commercial Market,Telangana,,,799920,406,543,20,5,79,0,395,0,36,0,38,1
ev_area_level_15k.csv,6615,6614,2024,Q2,Warangal,Warangal - Education Cluster,Telangana,,,799920,406,449,15,4,72,0,339,0,32,0,24,1
ev_area_level_15k.csv,6495,6494,2024,Q2,Warangal,Warangal - IT Corridor,Telangana,,,799920,406,708,29,8,104,0,508,0,47,0,43,1
ev_area_level_15k.csv,6543,6542,2024,Q2,Warangal,Warangal - Industrial Estate,Telangana,,,799920,406,567,21,5,83,0,564,0,38,0,48,1
ev_area_level_15k.csv,6627,6626,2024,Q2,Warangal,Warangal - Logistics Belt,Telangana,,,799920,406,520,19,5,76,0,527,0,35,0,24,1
ev_area_level_15k.csv,6603,6602,2024,Q2,Warangal,Warangal - Medical District,Telangana,,,799920,406,472,16,4,76,0,376,0,34,0,20,1
ev_area_level_15k.csv,6651,6650,2024,Q2,Warangal,Warangal - Old City Core,Telangana,,,799920,406,425,14,4,63,0,263,0,29,0,24,1
ev_area_level_15k.csv,6639,6638,2024,Q2,Warangal,Warangal - Peri-Urban Growth,Telangana,,,799920,406,354,11,3,50,0,301,0,23,0,38,1
ev_area_level_15k.csv,6519,6518,2024,Q2,Warangal,Warangal - Railway Catchment,Telangana,,,799920,406,472,16,4,76,0,395,0,34,0,24,1
ev_area_level_15k.csv,6555,6554,2024,Q2,Warangal,Warangal - Residential Core,Telangana,,,799920,406,472,16,4,68,0,339,0,31,0,76,2
ev_area_level_15k.csv,6567,6566,2024,Q2,Warangal,Warangal - Residential Fringe,Telangana,,,799920,406,401,13,3,58,0,320,0,26,0,57,2
ev_area_level_15k.csv,6591,6590,2024,Q2,Warangal,Warangal - Transit Hub,Telangana,,,799920,406,496,18,5,79,0,376,0,35,0,24,1
ev_infrastructure_exact_20000.csv,652,EVR-0000651,2024,Q3,Ahmedabad,,Gujarat,Central,Tier1,1595606,464,13258,107,25,599,2,120.3,14,236,6,1062,71
ev_infrastructure_exact_20000.csv,664,EVR-0000663,2024,Q3,Ahmedabad,,Gujarat,North,Tier1,1387483,464,11529,93,21,523,1,104.6,12,205,6,937,62
ev_infrastructure_exact_20000.csv,676,EVR-0000675,2024,Q3,Ahmedabad,,Gujarat,South,Tier1,1387483,464,11529,93,21,523,1,104.6,12,205,6,937,62
ev_infrastructure_exact_20000.csv,688,EVR-0000687,2024,Q3,Ahmedabad,,Gujarat,East,Tier1,1359734,464,11298,91,21,513,1,102.5,12,202,6,921,60
ev_infrastructure_exact_20000.csv,700,EVR-0000699,2024,Q3,Ahmedabad,,Gujarat,West,Tier1,1359734,464,11298,91,21,513,1,102.5,12,202,6,921,60
ev_infrastructure_exact_20000.csv,712,EVR-0000711,2024,Q3,Ahmedabad,,Gujarat,Industrial,Tier1,1456857,464,12105,97,22,548,1,109.8,12,213,6,979,65
ev_infrastructure_exact_20000.csv,196,EVR-0000195,2024,Q3,Bengaluru,,Karnataka,Core,Mega,2053016,741,39874,293,68,1048,4,199.5,27,414,68,1590,127
ev_infrastructure_exact_20000.csv,208,EVR-0000207,2024,Q3,Bengaluru,,Karnataka,Inner,Mega,1888774,741,36684,269,62,968,3,183.5,25,383,68,1474,117
ev_infrastructure_exact_20000.csv,220,EVR-0000219,2024,Q3,Bengaluru,,Karnataka,Outer,Mega,1560292,741,30304,222,51,808,3,151.6,21,320,68,1243,97
ev_infrastructure_exact_20000.csv,232,EVR-0000231,2024,Q3,Bengaluru,,Karnataka,North,Mega,1642412,741,31899,234,53,848,3,159.6,22,335,68,1301,102
ev_infrastructure_exact_20000.csv,244,EVR-0000243,2024,Q3,Bengaluru,,Karnataka,South,Mega,1642412,741,31899,234,53,848,3,159.6,22,335,68,1301,102
ev_infrastructure_exact_20000.csv,256,EVR-0000255,2024,Q3,Bengaluru,,Karnataka,East,Mega,1609564,741,31261,229,52,832,3,156.4,21,328,68,1277,100
ev_infrastructure_exact_20000.csv,268,EVR-0000267,2024,Q3,Bengaluru,,Karnataka,West,Mega,1609564,741,31261,229,52,832,3,156.4,21,328,68,1277,100
ev_infrastructure_exact_20000.csv,280,EVR-0000279,2024,Q3,Bengaluru,,Karnataka,Transit,Mega,1806654,741,35089,257,59,928,3,175.5,24,367,68,1416,112
ev_infrastructure_exact_20000.csv,1216,EVR-0001215,2024,Q3,Bhubaneswar,,Odisha,Core,Tier2,305915,186,1660,16,4,104,0,48.4,3,42,0,347,19
ev_infrastructure_exact_20000.csv,1228,EVR-0001227,2024,Q3,Bhubaneswar,,Odisha,Residential,Tier2,225153,186,1222,12,3,77,0,35.6,2,31,0,266,14
ev_infrastructure_exact_20000.csv,1240,EVR-0001239,2024,Q3,Bhubaneswar,,Odisha,Commercial,Tier2,274100,186,1487,14,3,93,0,43.4,3,39,0,316,17
ev_infrastructure_exact_20000.csv,1252,EVR-0001251,2024,Q3,Bhubaneswar,,Odisha,Transit,Tier2,269205,186,1461,14,3,92,0,42.6,3,38,0,311,16
ev_infrastructure_exact_20000.csv,1264,EVR-0001263,2024,Q3,Bhubaneswar,,Odisha,Peripheral,Tier2,215364,186,1169,11,2,74,0,34.1,2,30,0,257,13
ev_infrastructure_exact_20000.csv,1756,EVR-0001755,2024,Q3,Bikaner,,Rajasthan,Main,Tier3,122165,155,143,2,0,23,0,22.8,1,11,0,153,5
ev_infrastructure_exact_20000.csv,1768,EVR-0001767,2024,Q3,Bikaner,,Rajasthan,North,Tier3,116348,155,136,2,0,22,0,21.7,0,8,0,146,5
ev_infrastructure_exact_20000.csv,1780,EVR-0001779,2024,Q3,Bikaner,,Rajasthan,South,Tier3,116348,155,136,2,0,22,0,21.7,0,8,0,146,5
ev_infrastructure_exact_20000.csv,1792,EVR-0001791,2024,Q3,Bikaner,,Rajasthan,Market,Tier3,125656,155,147,2,0,24,0,23.5,1,11,0,157,5
ev_infrastructure_exact_20000.csv,1804,EVR-0001803,2024,Q3,Bikaner,,Rajasthan,PeriUrban,Tier3,97732,155,115,1,0,19,0,18.3,0,7,0,125,4
ev_infrastructure_exact_20000.csv,388,EVR-0000387,2024,Q3,Chennai,,Tamil Nadu,Core,Mega,1755250,426,23028,179,41,715,2,130.0,19,286,54,1189,101
ev_infrastructure_exact_20000.csv,400,EVR-0000399,2024,Q3,Chennai,,Tamil Nadu,Inner,Mega,1614830,426,21186,165,38,661,2,119.6,18,265,54,1106,93
ev_infrastructure_exact_20000.csv,412,EVR-0000411,2024,Q3,Chennai,,Tamil Nadu,Outer,Mega,1333990,426,17501,136,31,551,2,98.8,15,221,54,939,77
ev_infrastructure_exact_20000.csv,424,EVR-0000423,2024,Q3,Chennai,,Tamil Nadu,North,Mega,1404200,426,18422,143,33,579,2,104.0,15,231,54,981,81
ev_infrastructure_exact_20000.csv,436,EVR-0000435,2024,Q3,Chennai,,Tamil Nadu,South,Mega,1404200,426,18422,143,33,579,2,104.0,15,231,54,981,81
ev_infrastructure_exact_20000.csv,448,EVR-0000447,2024,Q3,Chennai,,Tamil Nadu,East,Mega,1376116,426,18054,141,32,568,2,101.9,15,227,54,964,79
ev_infrastructure_exact_20000.csv,460,EVR-0000459,2024,Q3,Chennai,,Tamil Nadu,West,Mega,1376116,426,18054,141,32,568,2,101.9,15,227,54,964,79
ev_infrastructure_exact_20000.csv,472,EVR-0000471,2024,Q3,Chennai,,Tamil Nadu,Transit,Mega,1544620,426,20264,158,36,633,2,114.4,17,254,54,1064,89
ev_infrastructure_exact_20000.csv,4,EVR-0000003,2024,Q3,Delhi,,Delhi,Core,Mega,3071687,1484,34338,291,67,1190,2,429.7,31,475,285,2965,176
ev_infrastructure_exact_20000.csv,16,EVR-0000015,2024,Q3,Delhi,,Delhi,Inner,Mega,2825952,1484,31591,267,61,1097,2,395.3,29,439,285,2742,162
ev_infrastructure_exact_20000.csv,28,EVR-0000027,2024,Q3,Delhi,,Delhi,Outer,Mega,2334482,1484,26097,221,50,912,2,326.5,24,365,285,2295,134
ev_infrastructure_exact_20000.csv,40,EVR-0000039,2024,Q3,Delhi,,Delhi,North,Mega,2457350,1484,27471,233,53,958,2,343.7,25,383,285,2406,141
ev_infrastructure_exact_20000.csv,52,EVR-0000051,2024,Q3,Delhi,,Delhi,South,Mega,2457350,1484,27471,233,53,958,2,343.7,25,383,285,2406,141
ev_infrastructure_exact_20000.csv,64,EVR-0000063,2024,Q3,Delhi,,Delhi,East,Mega,2408203,1484,26921,228,52,940,2,336.8,24,374,285,2362,138
ev_infrastructure_exact_20000.csv,76,EVR-0000075,2024,Q3,Delhi,,Delhi,West,Mega,2408203,1484,26921,228,52,940,2,336.8,24,374,285,2362,138
ev_infrastructure_exact_20000.csv,88,EVR-0000087,2024,Q3,Delhi,,Delhi,Transit,Mega,2703085,1484,30218,256,59,1051,2,378.1,27,419,285,2630,155
ev_infrastructure_exact_20000.csv,1876,EVR-0001875,2024,Q3,Dibrugarh,,Assam,Main,Tier3,44232,45,31,1,0,9,0,5.8,0,3,0,44,2
ev_infrastructure_exact_20000.csv,1888,EVR-0001887,2024,Q3,Dibrugarh,,Assam,North,Tier3,42126,45,29,1,0,9,0,5.5,0,3,0,42,2
ev_infrastructure_exact_20000.csv,1900,EVR-0001899,2024,Q3,Dibrugarh,,Assam,South,Tier3,42126,45,29,1,0,9,0,5.5,0,3,0,42,2
ev_infrastructure_exact_20000.csv,1912,EVR-0001911,2024,Q3,Dibrugarh,,Assam,Market,Tier3,45496,45,32,1,0,9,0,5.9,0,3,0,44,2
ev_infrastructure_exact_20000.csv,1924,EVR-0001923,2024,Q3,Dibrugarh,,Assam,PeriUrban,Tier3,35386,45,25,0,0,7,0,4.6,0,2,0,36,2
ev_infrastructure_exact_20000.csv,1636,EVR-0001635,2024,Q3,Guntur,,Andhra Pradesh,Main,Tier3,176929,168,232,3,1,34,0,27.2,1,14,0,190,7
ev_infrastructure_exact_20000.csv,1648,EVR-0001647,2024,Q3,Guntur,,Andhra Pradesh,North,Tier3,168504,168,220,3,1,33,0,25.9,1,14,0,182,7
ev_infrastructure_exact_20000.csv,1660,EVR-0001659,2024,Q3,Guntur,,Andhra Pradesh,South,Tier3,168504,168,220,3,1,33,0,25.9,1,14,0,182,7
ev_infrastructure_exact_20000.csv,1672,EVR-0001671,2024,Q3,Guntur,,Andhra Pradesh,Market,Tier3,181984,168,238,3,1,35,0,28.0,1,15,0,195,7
ev_infrastructure_exact_20000.csv,1684,EVR-0001683,2024,Q3,Guntur,,Andhra Pradesh,PeriUrban,Tier3,141543,168,185,2,0,28,0,21.8,1,12,0,156,6
ev_infrastructure_exact_20000.csv,1276,EVR-0001275,2024,Q3,Guwahati,,Assam,Core,Tier2,275825,219,1034,11,3,88,0,52.6,3,37,0,353,14
ev_infrastructure_exact_20000.csv,1288,EVR-0001287,2024,Q3,Guwahati,,Assam,Residential,Tier2,203007,219,761,8,2,65,0,38.7,2,27,0,269,11
ev_infrastructure_exact_20000.csv,1300,EVR-0001299,2024,Q3,Guwahati,,Assam,Commercial,Tier2,247139,219,926,10,2,79,0,47.2,2,32,0,320,13
ev_infrastructure_exact_20000.csv,1312,EVR-0001311,2024,Q3,Guwahati,,Assam,Transit,Tier2,242726,219,910,9,2,78,0,46.3,2,31,0,315,13
ev_infrastructure_exact_20000.csv,1324,EVR-0001323,2024,Q3,Guwahati,,Assam,Peripheral,Tier2,194181,219,728,8,2,63,0,37.1,2,26,0,259,10
ev_infrastructure_exact_20000.csv,292,EVR-0000291,2024,Q3,Hyderabad,,Telangana,Core,Mega,1582859,650,27956,206,47,767,3,157.7,20,304,57,1267,92
ev_infrastructure_exact_20000.csv,304,EVR-0000303,2024,Q3,Hyderabad,,Telangana,Inner,Mega,1456231,650,25720,190,44,709,3,145.1,18,280,57,1176,84
ev_infrastructure_exact_20000.csv,316,EVR-0000315,2024,Q3,Hyderabad,,Telangana,Outer,Mega,1202973,650,21247,157,36,593,2,119.8,15,234,57,994,70
ev_infrastructure_exact_20000.csv,328,EVR-0000327,2024,Q3,Hyderabad,,Telangana,North,Mega,1266287,650,22365,165,38,622,2,126.1,16,246,57,1040,73
ev_infrastructure_exact_20000.csv,340,EVR-0000339,2024,Q3,Hyderabad,,Telangana,South,Mega,1266287,650,22365,165,38,622,2,126.1,16,246,57,1040,73
ev_infrastructure_exact_20000.csv,352,EVR-0000351,2024,Q3,Hyderabad,,Telangana,East,Mega,1240962,650,21918,162,37,610,2,123.6,16,242,57,1022,72
ev_infrastructure_exact_20000.csv,364,EVR-0000363,2024,Q3,Hyderabad,,Telangana,West,Mega,1240962,650,21918,162,37,610,2,123.6,16,242,57,1022,72
ev_infrastructure_exact_20000.csv,376,EVR-0000375,2024,Q3,Hyderabad,,Telangana,Transit,Mega,1392916,650,24602,182,42,680,3,138.8,18,270,57,1131,81
ev_infrastructure_exact_20000.csv,1072,EVR-0001071,2024,Q3,Indore,,Madhya Pradesh,Central,Tier1,538277,530,3482,32,7,209,1,111.9,5,82,28,735,31
ev_infrastructure_exact_20000.csv,1084,EVR-0001083,2024,Q3,Indore,,Madhya Pradesh,North,Tier1,468067,530,3028,28,6,182,0,97.3,5,73,28,648,27
ev_infrastructure_exact_20000.csv,1096,EVR-0001095,2024,Q3,Indore,,Madhya Pradesh,South,Tier1,468067,530,3028,28,6,182,0,97.3,5,73,28,648,27
ev_infrastructure_exact_20000.csv,1108,EVR-0001107,2024,Q3,Indore,,Madhya Pradesh,East,Tier1,458705,530,2968,27,6,179,0,95.4,4,70,28,637,27
ev_infrastructure_exact_20000.csv,1120,EVR-0001119,2024,Q3,Indore,,Madhya Pradesh,West,Tier1,458705,530,2968,27,6,179,0,95.4,4,70,28,637,27
ev_infrastructure_exact_20000.csv,1132,EVR-0001131,2024,Q3,Indore,,Madhya Pradesh,Industrial,Tier1,491470,530,3180,29,7,191,1,102.2,5,76,28,678,29
ev_infrastructure_exact_20000.csv,796,EVR-0000795,2024,Q3,Jaipur,,Rajasthan,Central,Tier1,807415,467,6698,58,13,287,1,96.8,9,119,11,741,44
ev_infrastructure_exact_20000.csv,808,EVR-0000807,2024,Q3,Jaipur,,Rajasthan,North,Tier1,702100,467,5824,50,11,251,1,84.2,8,104,11,655,38
ev_infrastructure_exact_20000.csv,820,EVR-0000819,2024,Q3,Jaipur,,Rajasthan,South,Tier1,702100,467,5824,50,11,251,1,84.2,8,104,11,655,38
ev_infrastructure_exact_20000.csv,832,EVR-0000831,2024,Q3,Jaipur,,Rajasthan,East,Tier1,688058,467,5708,49,11,246,1,82.5,7,100,11,644,38
ev_infrastructure_exact_20000.csv,844,EVR-0000843,2024,Q3,Jaipur,,Rajasthan,West,Tier1,688058,467,5708,49,11,246,1,82.5,7,100,11,644,38
ev_infrastructure_exact_20000.csv,856,EVR-0000855,2024,Q3,Jaipur,,Rajasthan,Industrial,Tier1,737205,467,6115,53,12,263,1,88.4,8,108,11,684,40
ev_infrastructure_exact_20000.csv,940,EVR-0000939,2024,Q3,Kanpur,,Uttar Pradesh,Central,Tier1,586337,403,4269,39,9,214,0,75.8,5,84,9,577,36
ev_infrastructure_exact_20000.csv,952,EVR-0000951,2024,Q3,Kanpur,,Uttar Pradesh,North,Tier1,509858,403,3712,34,8,186,0,65.9,4,72,9,511,31
ev_infrastructure_exact_20000.csv,964,EVR-0000963,2024,Q3,Kanpur,,Uttar Pradesh,South,Tier1,509858,403,3712,34,8,186,0,65.9,4,72,9,511,31
ev_infrastructure_exact_20000.csv,976,EVR-0000975,2024,Q3,Kanpur,,Uttar Pradesh,East,Tier1,499661,403,3638,33,8,183,0,64.6,4,71,9,503,31
ev_infrastructure_exact_20000.csv,988,EVR-0000987,2024,Q3,Kanpur,,Uttar Pradesh,West,Tier1,499661,403,3638,33,8,183,0,64.6,4,71,9,503,31
ev_infrastructure_exact_20000.csv,1000,EVR-0000999,2024,Q3,Kanpur,,Uttar Pradesh,Industrial,Tier1,535351,403,3897,35,8,196,0,69.2,5,78,9,533,33
ev_infrastructure_exact_20000.csv,1012,EVR-0001011,2024,Q3,Kochi,,Kerala,Core,Tier2,551650,94,4174,39,9,230,2,48.3,7,94,24,430,33
ev_infrastructure_exact_20000.csv,1024,EVR-0001023,2024,Q3,Kochi,,Kerala,Residential,Tier2,406014,94,3072,29,7,172,1,35.5,5,70,24,334,24
ev_infrastructure_exact_20000.csv,1036,EVR-0001035,2024,Q3,Kochi,,Kerala,Commercial,Tier2,494278,94,3740,35,8,207,1,43.2,7,86,24,392,30
ev_infrastructure_exact_20000.csv,1048,EVR-0001047,2024,Q3,Kochi,,Kerala,Transit,Tier2,485452,94,3673,35,8,203,1,42.5,7,85,24,386,29
ev_infrastructure_exact_20000.csv,1060,EVR-0001059,2024,Q3,Kochi,,Kerala,Peripheral,Tier2,388362,94,2938,28,6,165,1,34.0,5,67,24,322,23
ev_infrastructure_exact_20000.csv,484,EVR-0000483,2024,Q3,Kolkata,,West Bengal,Core,Mega,2288094,206,15770,127,29,711,1,66.1,19,288,74,1013,117
ev_infrastructure_exact_20000.csv,496,EVR-0000495,2024,Q3,Kolkata,,West Bengal,Inner,Mega,2105046,206,14508,117,27,656,1,60.8,17,264,74,944,107
ev_infrastructure_exact_20000.csv,508,EVR-0000507,2024,Q3,Kolkata,,West Bengal,Outer,Mega,1738951,206,11985,97,22,544,1,50.2,14,219,74,805,89
ev_infrastructure_exact_20000.csv,520,EVR-0000519,2024,Q3,Kolkata,,West Bengal,North,Mega,1830475,206,12616,102,23,572,1,52.9,15,231,74,840,93
ev_infrastructure_exact_20000.csv,532,EVR-0000531,2024,Q3,Kolkata,,West Bengal,South,Mega,1830475,206,12616,102,23,572,1,52.9,15,231,74,840,93
ev_infrastructure_exact_20000.csv,544,EVR-0000543,2024,Q3,Kolkata,,West Bengal,East,Mega,1793865,206,12363,100,23,561,1,51.8,15,227,74,826,92
ev_infrastructure_exact_20000.csv,556,EVR-0000555,2024,Q3,Kolkata,,West Bengal,West,Mega,1793865,206,12363,100,23,561,1,51.8,15,227,74,826,92
ev_infrastructure_exact_20000.csv,568,EVR-0000567,2024,Q3,Kolkata,,West Bengal,Transit,Mega,2013522,206,13877,112,26,628,1,58.2,16,252,74,909,103
ev_infrastructure_exact_20000.csv,868,EVR-0000867,2024,Q3,Lucknow,,Uttar Pradesh,Central,Tier1,788191,631,5953,53,12,269,0,123.6,8,110,21,868,46
ev_infrastructure_exact_20000.csv,880,EVR-0000879,2024,Q3,Lucknow,,Uttar Pradesh,North,Tier1,685383,631,5176,46,10,235,0,107.4,7,97,21,766,40
ev_infrastructure_exact_20000.csv,892,EVR-0000891,2024,Q3,Lucknow,,Uttar Pradesh,South,Tier1,685383,631,5176,46,10,235,0,107.4,7,97,21,766,40
ev_infrastructure_exact_20000.csv,904,EVR-0000903,2024,Q3,Lucknow,,Uttar Pradesh,East,Tier1,671676,631,5073,45,10,230,0,105.3,7,95,21,753,39
ev_infrastructure_exact_20000.csv,916,EVR-0000915,2024,Q3,Lucknow,,Uttar Pradesh,West,Tier1,671676,631,5073,45,10,230,0,105.3,7,95,21,753,39
ev_infrastructure_exact_20000.csv,928,EVR-0000927,2024,Q3,Lucknow,,Uttar Pradesh,Industrial,Tier1,719652,631,5435,48,11,246,0,112.8,7,100,21,800,42
ev_infrastructure_exact_20000.csv,1456,EVR-0001455,2024,Q3,Madurai,,Tamil Nadu,Core,Tier2,376125,147,1220,12,3,102,0,36.8,3,42,0,305,17
ev_infrastructure_exact_20000.csv,1468,EVR-0001467,2024,Q3,Madurai,,Tamil Nadu,Residential,Tier2,276828,147,898,9,2,75,0,27.1,2,31,0,234,13
ev_infrastructure_exact_20000.csv,1480,EVR-0001479,2024,Q3,Madurai,,Tamil Nadu,Commercial,Tier2,337008,147,1093,11,3,91,0,33.0,3,38,0,277,15
ev_infrastructure_exact_20000.csv,1492,EVR-0001491,2024,Q3,Madurai,,Tamil Nadu,Transit,Tier2,330990,147,1073,11,3,90,0,32.4,3,38,0,273,15
ev_infrastructure_exact_20000.csv,1504,EVR-0001503,2024,Q3,Madurai,,Tamil Nadu,Peripheral,Tier2,264792,147,859,9,2,72,0,25.9,2,30,0,226,12
ev_infrastructure_exact_20000.csv,100,EVR-0000099,2024,Q3,Mumbai,,Maharashtra,Core,Mega,3275422,603,30870,268,62,1270,2,202.9,35,512,304,1932,192
